datetime,count
2011-09-21 5:00,162
2011-09-21 6:00,162
2011-09-21 7:00,162
2011-09-21 8:00,181
2011-09-21 9:00,148
2011-09-21 10:00,148
2011-09-21 11:00,162
2011-09-21 12:00,158
2011-09-21 13:00,265
2011-09-21 14:00,265
2011-09-21 15:00,286
2011-09-21 16:00,286
2011-09-21 17:00,543
2011-09-21 18:00,100
2011-09-21 19:00,75
2011-09-21 20:00,75
2011-09-21 21:00,148
2011-09-21 22:00,148
2011-09-21 23:00,122
2011-09-22 0:00,122
2011-09-22 1:00,148
2011-09-22 2:00,181
2011-09-22 3:00,148
2011-09-22 4:00,148
2011-09-22 5:00,181
2011-09-22 6:00,181
2011-09-22 7:00,181
2011-09-22 8:00,162
2011-09-22 9:00,162
2011-09-22 10:00,162
2011-09-22 11:00,162
2011-09-22 12:00,162
2011-09-22 13:00,162
2011-09-22 14:00,162
2011-09-22 15:00,265
2011-09-22 16:00,286
2011-09-22 17:00,158
2011-09-22 18:00,181
2011-09-22 19:00,148
2011-09-22 20:00,181
2011-09-22 21:00,148
2011-09-22 22:00,148
2011-09-22 23:00,148
2011-09-23 0:00,78
2011-09-23 1:00,78
2011-09-23 2:00,166
2011-09-23 3:00,78
2011-09-23 4:00,172
2011-09-23 5:00,78
2011-09-23 6:00,78
2011-09-23 7:00,170
2011-09-23 8:00,170
2011-09-23 9:00,170
2011-09-23 10:00,170
2011-09-23 11:00,170
2011-09-23 12:00,170
2011-09-23 13:00,172
2011-09-23 14:00,172
2011-09-23 15:00,170
2011-09-23 16:00,172
2011-09-23 17:00,78
2011-09-23 18:00,195
2011-09-23 19:00,233
2011-09-23 20:00,195
2011-09-23 21:00,150
2011-09-23 22:00,150
2011-09-23 23:00,166
2011-09-24 0:00,216
2011-09-24 1:00,173
2011-09-24 2:00,173
2011-09-24 3:00,216
2011-09-24 4:00,172
2011-09-24 5:00,148
2011-09-24 6:00,148
2011-09-24 7:00,148
2011-09-24 8:00,173
2011-09-24 9:00,173
2011-09-24 10:00,173
2011-09-24 11:00,173
2011-09-24 12:00,173
2011-09-24 13:00,328
2011-09-24 14:00,344
2011-09-24 15:00,344
2011-09-24 16:00,197
2011-09-24 17:00,520
2011-09-24 18:00,245
2011-09-24 19:00,216
2011-09-24 20:00,216
2011-09-24 21:00,216
2011-09-24 22:00,173
2011-09-24 23:00,173
2011-09-25 0:00,173
2011-09-25 1:00,148
2011-09-25 2:00,166
2011-09-25 3:00,166
2011-09-25 4:00,163
2011-09-25 5:00,216
2011-09-25 6:00,148
2011-09-25 7:00,148
2011-09-25 8:00,173
2011-09-25 9:00,173
2011-09-25 10:00,173
2011-09-25 11:00,266
2011-09-25 12:00,197
2011-09-25 13:00,358
2011-09-25 14:00,197
2011-09-25 15:00,197
2011-09-25 16:00,579
2011-09-25 17:00,579
2011-09-25 18:00,579
2011-09-25 19:00,172
2011-09-25 20:00,216
2011-09-25 21:00,216
2011-09-25 22:00,216
2011-09-25 23:00,148
2011-09-26 0:00,78
2011-09-26 1:00,166
2011-09-26 2:00,166
2011-09-26 3:00,78
2011-09-26 4:00,78
2011-09-26 5:00,78
2011-09-26 6:00,78
2011-09-26 7:00,78
2011-09-26 8:00,78
2011-09-26 9:00,184
2011-09-26 10:00,184
2011-09-26 11:00,325
2011-09-26 12:00,284
2011-09-26 13:00,284
2011-09-26 14:00,325
2011-09-26 15:00,578
2011-09-26 16:00,325
2011-09-26 17:00,547
2011-09-26 18:00,233
2011-09-26 19:00,195
2011-09-26 20:00,233
2011-09-26 21:00,233
2011-09-26 22:00,233
2011-09-26 23:00,233
2011-09-27 0:00,233
2011-09-27 1:00,150
2011-09-27 2:00,233
2011-09-27 3:00,78
2011-09-27 4:00,172
2011-09-27 5:00,172
2011-09-27 6:00,166
2011-09-27 7:00,166
2011-09-27 8:00,166
2011-09-27 9:00,107
2011-09-27 10:00,107
2011-09-27 11:00,166
2011-09-27 12:00,166
2011-09-27 13:00,284
2011-09-27 14:00,294
2011-09-27 15:00,120
2011-09-27 16:00,184
2011-09-27 17:00,184
2011-09-27 18:00,184
2011-09-27 19:00,166
2011-09-27 20:00,290
2011-09-27 21:00,195
2011-09-27 22:00,195
2011-09-27 23:00,195
2011-09-28 0:00,195
2011-09-28 1:00,195
2011-09-28 2:00,287
2011-09-28 3:00,78
2011-09-28 4:00,195
2011-09-28 5:00,78
2011-09-28 6:00,107
2011-09-28 7:00,107
2011-09-28 8:00,107
2011-09-28 9:00,107
2011-09-28 10:00,78
2011-09-28 11:00,166
2011-09-28 12:00,292
2011-09-28 13:00,350
2011-09-28 14:00,342
2011-09-28 15:00,547
2011-09-28 16:00,325
2011-09-28 17:00,325
2011-09-28 18:00,143
2011-09-28 19:00,143
2011-09-28 20:00,143
2011-09-28 21:00,143
2011-09-28 22:00,195
2011-09-28 23:00,233
2011-09-29 0:00,150
2011-09-29 1:00,184
2011-09-29 2:00,184
2011-09-29 3:00,184
2011-09-29 4:00,184
2011-09-29 5:00,166
2011-09-29 6:00,78
2011-09-29 7:00,233
2011-09-29 8:00,195
2011-09-29 9:00,183
2011-09-29 10:00,314
2011-09-29 11:00,322
2011-09-29 12:00,466
2011-09-29 13:00,466
2011-09-29 14:00,342
2011-09-29 15:00,267
2011-09-29 16:00,267
2011-09-29 17:00,267
2011-09-29 18:00,377
2011-09-29 19:00,268
2011-09-29 20:00,268
2011-09-29 21:00,266
2011-09-29 22:00,290
2011-09-29 23:00,361
2011-09-30 0:00,233
2011-09-30 1:00,290
2011-09-30 2:00,233
2011-09-30 3:00,233
2011-09-30 4:00,150
2011-09-30 5:00,150
2011-09-30 6:00,150
2011-09-30 7:00,150
2011-09-30 8:00,361
2011-09-30 9:00,314
2011-09-30 10:00,266
2011-09-30 11:00,268
2011-09-30 12:00,275
2011-09-30 13:00,432
2011-09-30 14:00,432
2011-09-30 15:00,342
2011-09-30 16:00,466
2011-09-30 17:00,466
2011-09-30 18:00,201
2011-09-30 19:00,201
2011-09-30 20:00,201
2011-09-30 21:00,322
2011-09-30 22:00,201
2011-09-30 23:00,201
2011-10-20 0:00,287
2011-10-20 1:00,287
2011-10-20 2:00,287
2011-10-20 3:00,340
2011-10-20 4:00,340
2011-10-20 5:00,340
2011-10-20 6:00,340
2011-10-20 7:00,100
2011-10-20 8:00,100
2011-10-20 9:00,100
2011-10-20 10:00,251
2011-10-20 11:00,251
2011-10-20 12:00,307
2011-10-20 13:00,307
2011-10-20 14:00,272
2011-10-20 15:00,319
2011-10-20 16:00,319
2011-10-20 17:00,272
2011-10-20 18:00,319
2011-10-20 19:00,251
2011-10-20 20:00,319
2011-10-20 21:00,251
2011-10-20 22:00,251
2011-10-20 23:00,251
2011-10-21 0:00,251
2011-10-21 1:00,206
2011-10-21 2:00,156
2011-10-21 3:00,177
2011-10-21 4:00,156
2011-10-21 5:00,156
2011-10-21 6:00,156
2011-10-21 7:00,156
2011-10-21 8:00,206
2011-10-21 9:00,297
2011-10-21 10:00,206
2011-10-21 11:00,284
2011-10-21 12:00,307
2011-10-21 13:00,307
2011-10-21 14:00,383
2011-10-21 15:00,307
2011-10-21 16:00,307
2011-10-21 17:00,319
2011-10-21 18:00,319
2011-10-21 19:00,319
2011-10-21 20:00,357
2011-10-21 21:00,206
2011-10-21 22:00,206
2011-10-21 23:00,206
2011-10-22 0:00,227
2011-10-22 1:00,227
2011-10-22 2:00,168
2011-10-22 3:00,202
2011-10-22 4:00,136
2011-10-22 5:00,136
2011-10-22 6:00,136
2011-10-22 7:00,167
2011-10-22 8:00,136
2011-10-22 9:00,136
2011-10-22 10:00,105
2011-10-22 11:00,105
2011-10-22 12:00,316
2011-10-22 13:00,315
2011-10-22 14:00,431
2011-10-22 15:00,227
2011-10-22 16:00,433
2011-10-22 17:00,202
2011-10-22 18:00,316
2011-10-22 19:00,136
2011-10-22 20:00,136
2011-10-22 21:00,136
2011-10-22 22:00,136
2011-10-22 23:00,81
2011-10-23 0:00,81
2011-10-23 1:00,81
2011-10-23 2:00,81
2011-10-23 3:00,81
2011-10-23 4:00,81
2011-10-23 5:00,81
2011-10-23 6:00,157
2011-10-23 7:00,81
2011-10-23 8:00,157
2011-10-23 9:00,136
2011-10-23 10:00,136
2011-10-23 11:00,171
2011-10-23 12:00,168
2011-10-23 13:00,390
2011-10-23 14:00,390
2011-10-23 15:00,390
2011-10-23 16:00,390
2011-10-23 17:00,202
2011-10-23 18:00,202
2011-10-23 19:00,136
2011-10-23 20:00,136
2011-10-23 21:00,136
2011-10-23 22:00,167
2011-10-23 23:00,171
2011-10-24 0:00,194
2011-10-24 1:00,126
2011-10-24 2:00,126
2011-10-24 3:00,114
2011-10-24 4:00,114
2011-10-24 5:00,114
2011-10-24 6:00,126
2011-10-24 7:00,130
2011-10-24 8:00,183
2011-10-24 9:00,183
2011-10-24 10:00,260
2011-10-24 11:00,154
2011-10-24 12:00,330
2011-10-24 13:00,227
2011-10-24 14:00,227
2011-10-24 15:00,322
2011-10-24 16:00,322
2011-10-24 17:00,361
2011-10-24 18:00,266
2011-10-24 19:00,79
2011-10-24 20:00,126
2011-10-24 21:00,126
2011-10-24 22:00,156
2011-10-24 23:00,194
2011-10-25 0:00,177
2011-10-25 1:00,177
2011-10-25 2:00,126
2011-10-25 3:00,114
2011-10-25 4:00,126
2011-10-25 5:00,126
2011-10-25 6:00,126
2011-10-25 7:00,156
2011-10-25 8:00,194
2011-10-25 9:00,206
2011-10-25 10:00,251
2011-10-25 11:00,383
2011-10-25 12:00,383
2011-10-25 13:00,383
2011-10-25 14:00,383
2011-10-25 15:00,315
2011-10-25 16:00,493
2011-10-25 17:00,315
2011-10-25 18:00,315
2011-10-25 19:00,156
2011-10-25 20:00,177
2011-10-25 21:00,177
2011-10-25 22:00,156
2011-10-25 23:00,177
2011-10-26 0:00,156
2011-10-26 1:00,100
2011-10-26 2:00,156
2011-10-26 3:00,156
2011-10-26 4:00,100
2011-10-26 5:00,156
2011-10-26 6:00,156
2011-10-26 7:00,156
2011-10-26 8:00,154
2011-10-26 9:00,357
2011-10-26 10:00,233
2011-10-26 11:00,201
2011-10-26 12:00,170
2011-10-26 13:00,307
2011-10-26 14:00,168
2011-10-26 15:00,168
2011-10-26 16:00,168
2011-10-26 17:00,330
2011-10-26 18:00,314
2011-10-26 19:00,114
2011-10-26 20:00,114
2011-10-26 21:00,168
2011-10-26 22:00,126
2011-10-26 23:00,126
2011-10-27 0:00,114
2011-10-27 1:00,114
2011-10-27 2:00,79
2011-10-27 3:00,79
2011-10-27 4:00,79
2011-10-27 5:00,79
2011-10-27 6:00,79
2011-10-27 7:00,126
2011-10-27 8:00,66
2011-10-27 9:00,183
2011-10-27 10:00,66
2011-10-27 11:00,43
2011-10-27 12:00,43
2011-10-27 13:00,183
2011-10-27 14:00,78
2011-10-27 15:00,166
2011-10-27 16:00,289
2011-10-27 17:00,195
2011-10-27 18:00,195
2011-10-27 19:00,195
2011-10-27 20:00,100
2011-10-27 21:00,251
2011-10-27 22:00,222
2011-10-27 23:00,171
2011-10-28 0:00,222
2011-10-28 1:00,222
2011-10-28 2:00,222
2011-10-28 3:00,222
2011-10-28 4:00,222
2011-10-28 5:00,196
2011-10-28 6:00,222
2011-10-28 7:00,222
2011-10-28 8:00,171
2011-10-28 9:00,252
2011-10-28 10:00,252
2011-10-28 11:00,206
2011-10-28 12:00,277
2011-10-28 13:00,277
2011-10-28 14:00,277
2011-10-28 15:00,272
2011-10-28 16:00,277
2011-10-28 17:00,297
2011-10-28 18:00,357
2011-10-28 19:00,297
2011-10-28 20:00,85
2011-10-28 21:00,79
2011-10-28 22:00,63
2011-10-28 23:00,63
2011-10-29 0:00,23
2011-10-29 1:00,23
2011-10-29 2:00,23
2011-10-29 3:00,23
2011-10-29 4:00,23
2011-10-29 5:00,23
2011-10-29 6:00,23
2011-10-29 7:00,23
2011-10-29 8:00,23
2011-10-29 9:00,23
2011-10-29 10:00,23
2011-10-29 11:00,23
2011-10-29 12:00,23
2011-10-29 13:00,23
2011-10-29 14:00,23
2011-10-29 15:00,23
2011-10-29 16:00,23
2011-10-29 17:00,23
2011-10-29 18:00,23
2011-10-29 19:00,59
2011-10-29 20:00,59
2011-10-29 21:00,59
2011-10-29 22:00,39
2011-10-29 23:00,39
2011-10-30 0:00,39
2011-10-30 1:00,59
2011-10-30 2:00,59
2011-10-30 3:00,188
2011-10-30 4:00,188
2011-10-30 5:00,188
2011-10-30 6:00,188
2011-10-30 7:00,51
2011-10-30 8:00,54
2011-10-30 9:00,188
2011-10-30 10:00,316
2011-10-30 11:00,227
2011-10-30 12:00,227
2011-10-30 13:00,433
2011-10-30 14:00,433
2011-10-30 15:00,433
2011-10-30 16:00,352
2011-10-30 17:00,352
2011-10-30 18:00,352
2011-10-30 19:00,304
2011-10-30 20:00,316
2011-10-30 21:00,136
2011-10-30 22:00,136
2011-10-30 23:00,43
2011-10-31 0:00,85
2011-10-31 1:00,85
2011-10-31 2:00,85
2011-10-31 3:00,165
2011-10-31 4:00,85
2011-10-31 5:00,85
2011-10-31 6:00,85
2011-10-31 7:00,85
2011-10-31 8:00,220
2011-10-31 9:00,222
2011-10-31 10:00,357
2011-10-31 11:00,268
2011-10-31 12:00,284
2011-10-31 13:00,277
2011-10-31 14:00,277
2011-10-31 15:00,284
2011-10-31 16:00,206
2011-10-31 17:00,268
2011-10-31 18:00,194
2011-10-31 19:00,194
2011-10-31 20:00,194
2011-10-31 21:00,154
2011-10-31 22:00,154
2011-10-31 23:00,154
2011-11-20 0:00,171
2011-11-20 1:00,168
2011-11-20 2:00,168
2011-11-20 3:00,184
2011-11-20 4:00,184
2011-11-20 5:00,184
2011-11-20 6:00,184
2011-11-20 7:00,171
2011-11-20 8:00,184
2011-11-20 9:00,171
2011-11-20 10:00,203
2011-11-20 11:00,105
2011-11-20 12:00,105
2011-11-20 13:00,265
2011-11-20 14:00,304
2011-11-20 15:00,262
2011-11-20 16:00,283
2011-11-20 17:00,265
2011-11-20 18:00,265
2011-11-20 19:00,203
2011-11-20 20:00,266
2011-11-20 21:00,350
2011-11-20 22:00,106
2011-11-20 23:00,106
2011-11-21 0:00,126
2011-11-21 1:00,66
2011-11-21 2:00,66
2011-11-21 3:00,43
2011-11-21 4:00,43
2011-11-21 5:00,126
2011-11-21 6:00,126
2011-11-21 7:00,183
2011-11-21 8:00,126
2011-11-21 9:00,130
2011-11-21 10:00,78
2011-11-21 11:00,166
2011-11-21 12:00,212
2011-11-21 13:00,212
2011-11-21 14:00,183
2011-11-21 15:00,66
2011-11-21 16:00,66
2011-11-21 17:00,78
2011-11-21 18:00,66
2011-11-21 19:00,66
2011-11-21 20:00,66
2011-11-21 21:00,66
2011-11-21 22:00,43
2011-11-21 23:00,66
2011-11-22 0:00,43
2011-11-22 1:00,43
2011-11-22 2:00,43
2011-11-22 3:00,43
2011-11-22 4:00,66
2011-11-22 5:00,66
2011-11-22 6:00,130
2011-11-22 7:00,66
2011-11-22 8:00,66
2011-11-22 9:00,79
2011-11-22 10:00,79
2011-11-22 11:00,43
2011-11-22 12:00,79
2011-11-22 13:00,79
2011-11-22 14:00,79
2011-11-22 15:00,79
2011-11-22 16:00,79
2011-11-22 17:00,79
2011-11-22 18:00,79
2011-11-22 19:00,43
2011-11-22 20:00,183
2011-11-22 21:00,260
2011-11-22 22:00,183
2011-11-22 23:00,260
2011-11-23 0:00,260
2011-11-23 1:00,260
2011-11-23 2:00,78
2011-11-23 3:00,78
2011-11-23 4:00,143
2011-11-23 5:00,183
2011-11-23 6:00,126
2011-11-23 7:00,126
2011-11-23 8:00,130
2011-11-23 9:00,184
2011-11-23 10:00,184
2011-11-23 11:00,195
2011-11-23 12:00,251
2011-11-23 13:00,319
2011-11-23 14:00,251
2011-11-23 15:00,319
2011-11-23 16:00,319
2011-11-23 17:00,56
2011-11-23 18:00,319
2011-11-23 19:00,251
2011-11-23 20:00,251
2011-11-23 21:00,171
2011-11-23 22:00,171
2011-11-23 23:00,171
2011-11-24 0:00,12
2011-11-24 1:00,29
2011-11-24 2:00,29
2011-11-24 3:00,34
2011-11-24 4:00,26
2011-11-24 5:00,18
2011-11-24 6:00,26
2011-11-24 7:00,34
2011-11-24 8:00,40
2011-11-24 9:00,349
2011-11-24 10:00,349
2011-11-24 11:00,237
2011-11-24 12:00,362
2011-11-24 13:00,362
2011-11-24 14:00,237
2011-11-24 15:00,237
2011-11-24 16:00,237
2011-11-24 17:00,313
2011-11-24 18:00,349
2011-11-24 19:00,320
2011-11-24 20:00,44
2011-11-24 21:00,44
2011-11-24 22:00,44
2011-11-24 23:00,34
2011-11-25 0:00,156
2011-11-25 1:00,194
2011-11-25 2:00,165
2011-11-25 3:00,139
2011-11-25 4:00,139
2011-11-25 5:00,57
2011-11-25 6:00,165
2011-11-25 7:00,85
2011-11-25 8:00,165
2011-11-25 9:00,194
2011-11-25 10:00,156
2011-11-25 11:00,177
2011-11-25 12:00,268
2011-11-25 13:00,284
2011-11-25 14:00,493
2011-11-25 15:00,493
2011-11-25 16:00,284
2011-11-25 17:00,318
2011-11-25 18:00,268
2011-11-25 19:00,194
2011-11-25 20:00,260
2011-11-25 21:00,194
2011-11-25 22:00,194
2011-11-25 23:00,177
2011-11-26 0:00,167
2011-11-26 1:00,136
2011-11-26 2:00,26
2011-11-26 3:00,81
2011-11-26 4:00,81
2011-11-26 5:00,50
2011-11-26 6:00,68
2011-11-26 7:00,26
2011-11-26 8:00,136
2011-11-26 9:00,136
2011-11-26 10:00,81
2011-11-26 11:00,202
2011-11-26 12:00,316
2011-11-26 13:00,315
2011-11-26 14:00,357
2011-11-26 15:00,357
2011-11-26 16:00,357
2011-11-26 17:00,357
2011-11-26 18:00,104
2011-11-26 19:00,350
2011-11-26 20:00,153
2011-11-26 21:00,131
2011-11-26 22:00,350
2011-11-26 23:00,81
2011-11-27 0:00,81
2011-11-27 1:00,81
2011-11-27 2:00,81
2011-11-27 3:00,81
2011-11-27 4:00,157
2011-11-27 5:00,68
2011-11-27 6:00,68
2011-11-27 7:00,68
2011-11-27 8:00,47
2011-11-27 9:00,236
2011-11-27 10:00,236
2011-11-27 11:00,168
2011-11-27 12:00,304
2011-11-27 13:00,390
2011-11-27 14:00,512
2011-11-27 15:00,512
2011-11-27 16:00,304
2011-11-27 17:00,390
2011-11-27 18:00,227
2011-11-27 19:00,171
2011-11-27 20:00,168
2011-11-27 21:00,236
2011-11-27 22:00,236
2011-11-27 23:00,236
2011-11-28 0:00,100
2011-11-28 1:00,100
2011-11-28 3:00,114
2011-11-28 4:00,114
2011-11-28 5:00,114
2011-11-28 6:00,114
2011-11-28 7:00,114
2011-11-28 8:00,126
2011-11-28 9:00,183
2011-11-28 10:00,212
2011-11-28 11:00,330
2011-11-28 12:00,360
2011-11-28 13:00,235
2011-11-28 14:00,268
2011-11-28 15:00,322
2011-11-28 16:00,322
2011-11-28 17:00,322
2011-11-28 18:00,322
2011-11-28 19:00,314
2011-11-28 20:00,285
2011-11-28 21:00,289
2011-11-28 22:00,166
2011-11-28 23:00,166
2011-11-29 0:00,195
2011-11-29 1:00,195
2011-11-29 2:00,126
2011-11-29 3:00,126
2011-11-29 4:00,149
2011-11-29 5:00,340
2011-11-29 6:00,287
2011-11-29 7:00,314
2011-11-29 8:00,183
2011-11-29 9:00,380
2011-11-29 10:00,380
2011-11-29 11:00,78
2011-11-29 12:00,78
2011-11-29 13:00,56
2011-11-29 14:00,66
2011-11-29 15:00,78
2011-11-29 16:00,66
2011-11-29 17:00,260
2011-11-29 18:00,260
2011-11-29 19:00,260
2011-11-29 20:00,260
2011-11-29 21:00,260
2011-11-29 22:00,340
2011-11-29 23:00,100
2011-11-30 0:00,251
2011-11-30 1:00,222
2011-11-30 2:00,117
2011-11-30 3:00,117
2011-11-30 4:00,117
2011-11-30 5:00,79
2011-11-30 6:00,165
2011-11-30 7:00,165
2011-11-30 8:00,79
2011-11-30 9:00,222
2011-11-30 10:00,117
2011-11-30 11:00,251
2011-11-30 12:00,319
2011-11-30 13:00,272
2011-11-30 14:00,272
2011-11-30 15:00,307
2011-11-30 16:00,307
2011-11-30 17:00,196
2011-11-30 18:00,171
2011-11-30 19:00,196
2011-11-30 20:00,196
2011-11-30 21:00,171
2011-11-30 22:00,171
2011-11-30 23:00,171
2011-12-20 0:00,268
2011-12-20 1:00,260
2011-12-20 2:00,196
2011-12-20 3:00,196
2011-12-20 4:00,297
2011-12-20 5:00,196
2011-12-20 6:00,196
2011-12-20 7:00,196
2011-12-20 8:00,196
2011-12-20 9:00,276
2011-12-20 10:00,357
2011-12-20 11:00,357
2011-12-20 12:00,297
2011-12-20 13:00,297
2011-12-20 14:00,297
2011-12-20 15:00,196
2011-12-20 16:00,260
2011-12-20 17:00,206
2011-12-20 18:00,156
2011-12-20 19:00,194
2011-12-20 20:00,194
2011-12-20 21:00,194
2011-12-20 22:00,276
2011-12-20 23:00,196
2011-12-21 0:00,102
2011-12-21 1:00,102
2011-12-21 2:00,82
2011-12-21 3:00,82
2011-12-21 4:00,82
2011-12-21 5:00,154
2011-12-21 6:00,115
2011-12-21 7:00,154
2011-12-21 8:00,178
2011-12-21 9:00,158
2011-12-21 10:00,47
2011-12-21 11:00,47
2011-12-21 12:00,30
2011-12-21 13:00,30
2011-12-21 14:00,47
2011-12-21 15:00,47
2011-12-21 16:00,30
2011-12-21 17:00,30
2011-12-21 18:00,47
2011-12-21 19:00,47
2011-12-21 20:00,47
2011-12-21 21:00,233
2011-12-21 22:00,233
2011-12-21 23:00,109
2011-12-22 0:00,154
2011-12-22 1:00,186
2011-12-22 2:00,194
2011-12-22 3:00,99
2011-12-22 4:00,194
2011-12-22 5:00,186
2011-12-22 6:00,186
2011-12-22 7:00,186
2011-12-22 8:00,115
2011-12-22 9:00,115
2011-12-22 10:00,115
2011-12-22 11:00,82
2011-12-22 12:00,87
2011-12-22 13:00,87
2011-12-22 14:00,87
2011-12-22 15:00,87
2011-12-22 16:00,87
2011-12-22 17:00,187
2011-12-22 18:00,87
2011-12-22 19:00,87
2011-12-22 20:00,91
2011-12-22 21:00,91
2011-12-22 22:00,90
2011-12-22 23:00,178
2011-12-23 0:00,79
2011-12-23 1:00,79
2011-12-23 2:00,90
2011-12-23 3:00,90
2011-12-23 4:00,30
2011-12-23 5:00,109
2011-12-23 6:00,233
2011-12-23 7:00,109
2011-12-23 8:00,117
2011-12-23 9:00,117
2011-12-23 10:00,151
2011-12-23 11:00,151
2011-12-23 12:00,151
2011-12-23 13:00,151
2011-12-23 14:00,151
2011-12-23 15:00,151
2011-12-23 16:00,151
2011-12-23 17:00,85
2011-12-23 18:00,151
2011-12-23 19:00,85
2011-12-23 20:00,94
2011-12-23 21:00,77
2011-12-23 22:00,99
2011-12-23 23:00,157
2011-12-24 0:00,202
2011-12-24 1:00,76
2011-12-24 2:00,76
2011-12-24 3:00,76
2011-12-24 4:00,202
2011-12-24 5:00,202
2011-12-24 6:00,202
2011-12-24 7:00,14
2011-12-24 8:00,32
2011-12-24 9:00,108
2011-12-24 10:00,108
2011-12-24 11:00,108
2011-12-24 12:00,108
2011-12-24 13:00,108
2011-12-24 14:00,108
2011-12-24 15:00,114
2011-12-24 16:00,114
2011-12-24 17:00,73
2011-12-24 18:00,52
2011-12-24 19:00,36
2011-12-24 20:00,66
2011-12-24 21:00,78
2011-12-24 22:00,36
2011-12-24 23:00,36
2011-12-25 0:00,78
2011-12-25 1:00,38
2011-12-25 2:00,25
2011-12-25 3:00,25
2011-12-25 5:00,38
2011-12-25 6:00,38
2011-12-25 7:00,38
2011-12-25 8:00,32
2011-12-25 9:00,37
2011-12-25 10:00,67
2011-12-25 11:00,32
2011-12-25 12:00,14
2011-12-25 13:00,14
2011-12-25 14:00,68
2011-12-25 15:00,118
2011-12-25 16:00,125
2011-12-25 17:00,125
2011-12-25 18:00,32
2011-12-25 19:00,125
2011-12-25 20:00,62
2011-12-25 21:00,66
2011-12-25 22:00,78
2011-12-25 23:00,38
2011-12-26 0:00,45
2011-12-26 1:00,81
2011-12-26 2:00,88
2011-12-26 4:00,108
2011-12-26 5:00,108
2011-12-26 6:00,108
2011-12-26 7:00,88
2011-12-26 8:00,55
2011-12-26 9:00,108
2011-12-26 10:00,108
2011-12-26 11:00,108
2011-12-26 12:00,108
2011-12-26 13:00,34
2011-12-26 14:00,34
2011-12-26 15:00,34
2011-12-26 16:00,34
2011-12-26 17:00,88
2011-12-26 18:00,59
2011-12-26 19:00,21
2011-12-26 20:00,8
2011-12-26 21:00,21
2011-12-26 22:00,21
2011-12-26 23:00,39
2011-12-27 0:00,99
2011-12-27 1:00,74
2011-12-27 2:00,74
2011-12-27 3:00,51
2011-12-27 4:00,103
2011-12-27 5:00,103
2011-12-27 6:00,103
2011-12-27 7:00,81
2011-12-27 8:00,103
2011-12-27 9:00,201
2011-12-27 10:00,82
2011-12-27 11:00,201
2011-12-27 12:00,70
2011-12-27 13:00,50
2011-12-27 14:00,30
2011-12-27 15:00,30
2011-12-27 16:00,30
2011-12-27 17:00,90
2011-12-27 18:00,233
2011-12-27 19:00,109
2011-12-27 20:00,186
2011-12-27 21:00,186
2011-12-27 22:00,186
2011-12-27 23:00,111
2011-12-28 0:00,176
2011-12-28 1:00,99
2011-12-28 2:00,94
2011-12-28 3:00,94
2011-12-28 5:00,94
2011-12-28 6:00,94
2011-12-28 7:00,94
2011-12-28 8:00,94
2011-12-28 9:00,94
2011-12-28 10:00,77
2011-12-28 11:00,205
2011-12-28 12:00,94
2011-12-28 13:00,94
2011-12-28 14:00,94
2011-12-28 15:00,94
2011-12-28 16:00,94
2011-12-28 17:00,94
2011-12-28 18:00,94
2011-12-28 19:00,94
2011-12-28 20:00,99
2011-12-28 21:00,118
2011-12-28 22:00,118
2011-12-28 23:00,94
2011-12-29 0:00,101
2011-12-29 1:00,99
2011-12-29 2:00,86
2011-12-29 3:00,77
2011-12-29 4:00,77
2011-12-29 5:00,86
2011-12-29 6:00,77
2011-12-29 7:00,77
2011-12-29 8:00,97
2011-12-29 9:00,108
2011-12-29 10:00,51
2011-12-29 11:00,97
2011-12-29 12:00,108
2011-12-29 13:00,108
2011-12-29 14:00,87
2011-12-29 15:00,97
2011-12-29 16:00,77
2011-12-29 17:00,77
2011-12-29 18:00,86
2011-12-29 19:00,86
2011-12-29 20:00,74
2011-12-29 21:00,108
2011-12-29 22:00,74
2011-12-29 23:00,99
2011-12-30 0:00,74
2011-12-30 1:00,41
2011-12-30 2:00,74
2011-12-30 3:00,74
2011-12-30 4:00,41
2011-12-30 5:00,41
2011-12-30 6:00,41
2011-12-30 7:00,41
2011-12-30 8:00,134
2011-12-30 9:00,41
2011-12-30 10:00,100
2011-12-30 11:00,99
2011-12-30 12:00,133
2011-12-30 13:00,181
2011-12-30 14:00,102
2011-12-30 15:00,196
2011-12-30 16:00,213
2011-12-30 17:00,85
2011-12-30 18:00,133
2011-12-30 19:00,103
2011-12-30 20:00,102
2011-12-30 21:00,102
2011-12-30 22:00,187
2011-12-30 23:00,87
2011-12-31 0:00,185
2011-12-31 1:00,185
2011-12-31 2:00,185
2011-12-31 3:00,185
2011-12-31 4:00,27
2011-12-31 5:00,70
2011-12-31 6:00,76
2011-12-31 7:00,74
2011-12-31 8:00,84
2011-12-31 9:00,71
2011-12-31 10:00,27
2011-12-31 11:00,27
2011-12-31 12:00,336
2011-12-31 13:00,179
2011-12-31 14:00,131
2011-12-31 15:00,179
2011-12-31 16:00,131
2011-12-31 17:00,118
2011-12-31 18:00,125
2011-12-31 19:00,118
2011-12-31 20:00,118
2011-12-31 21:00,118
2011-12-31 22:00,125
2011-12-31 23:00,71
2012-01-20 0:00,147
2012-01-20 1:00,118
2012-01-20 2:00,118
2012-01-20 3:00,86
2012-01-20 4:00,86
